P_bar,T_K,K_CO2,K_H2O
195.51724137931035,331.1764705882353,44.49568659299168,0.008468942881975633
195.51724137931035,333.2352941176471,44.81435996594912,0.008836168978122857
195.51724137931035,335.29411764705884,45.11760550810599,0.009217217816165949
195.51724137931035,337.3529411764706,45.40581075528565,0.009613062945285073
195.51724137931035,339.4117647058823,45.679329930938,0.010024785778048809
195.51724137931035,341.47058823529414,45.938480922065125,0.010453573760831347
195.51724137931035,343.52941176470586,46.18354332087443,0.010900715180049494
195.51724137931035,345.5882352941176,46.41475764779186,0.011367590727245292
195.51724137931035,347.6470588235294,46.63232580635095,0.011855662267454006
195.51724137931035,349.70588235294116,46.83641274369676,0.012366459546793763
195.51724137931035,351.7647058823529,47.02714921155545,0.0129015657838513
195.51724137931035,353.8235294117647,47.204635452260035,0.013462603176316942
195.51724137931035,355.88235294117646,47.36894558214904,0.014051219305577881
195.51724137931035,357.94117647058823,47.520132416470446,0.01466907525253318
195.51724137931035,360.0,47.65823247746873,0.015317835986057233
201.0344827586207,290.0,34.09873904971989,0.003244326263979936
201.0344827586207,292.05882352941177,34.808620184955096,0.0034292946569821543
201.0344827586207,294.11764705882354,35.49583864560097,0.003621653749219265
201.0344827586207,296.1764705882353,36.16040594685568,0.0038215493470116347
201.0344827586207,298.2352941176471,36.802389942314065,0.004029128032138956
201.0344827586207,300.29411764705884,37.42191233559896,0.004244538306861785
201.0344827586207,302.3529411764706,38.01914584664455,0.004467932046627656
201.0344827586207,304.4117647058824,38.59431107393832,0.0046994663125830925
201.0344827586207,306.47058823529414,39.14767308594428,0.004939305580198449
201.0344827586207,308.52941176470586,39.67953776782712,0.005187624443557969
201.0344827586207,310.5882352941176,40.19024794354705,0.0054446108559784235
201.0344827586207,312.6470588235294,40.68017928853746,0.0057104699654359084
201.0344827586207,314.70588235294116,41.14973604476788,0.005985428596329166
201.0344827586207,316.7647058823529,41.599346548107945,0.0062697404227018486
201.0344827586207,318.8235294117647,42.0294585804019,0.006563691808890337
201.0344827586207,320.88235294117646,42.44053455637133,0.006867608397914121
201.0344827586207,322.94117647058823,42.833046570734,0.0071818622645896816
201.0344827586207,325.0,43.20747133223266,0.007506879605192419
201.0344827586207,327.05882352941177,43.56428502976117,0.00784314874448875
201.0344827586207,329.11764705882354,43.903958191167035,0.00819122820342064
201.0344827586207,331.1764705882353,44.22695061521615,0.008551754485828771
201.0344827586207,333.2352941176471,44.53370647811529,0.008925449170438523
201.0344827586207,335.29411764705884,44.82464973587588,0.009313124842379394
201.0344827586207,337.3529411764706,45.10017995966145,0.009715689381543692
201.0344827586207,339.4117647058823,45.36066874960752,0.010134148157345466
201.0344827586207,341.47058823529414,45.60645687007044,0.010569603770754442
201.0344827586207,343.52941176470586,45.83785223315583,0.011023253136366661
201.0344827586207,345.5882352941176,46.05512882672273,0.011496381899606906
201.0344827586207,347.6470588235294,46.25852663896803,0.01199035641439192
201.0344827586207,349.70588235294116,46.44825257794053,0.012506613732348204
201.0344827586207,351.7647058823529,46.624482326593565,0.013046650240021882
201.0344827586207,353.8235294117647,46.78736301933819,0.013612009694294097
201.0344827586207,355.88235294117646,46.937016581204254,0.014204271429880731
201.0344827586207,357.94117647058823,47.07354354095245,0.014825039445346917
201.0344827586207,360.0,47.197027117419914,0.015475932931586518
206.55172413793105,290.0,33.99745676506448,0.0032556956174162564
206.55172413793105,292.05882352941177,34.701791978216505,0.003441966809064059
206.55172413793105,294.11764705882354,35.383271779812375,0.0036357632806149867
206.55172413793105,296.1764705882353,36.04190029108929,0.003837242901439516
206.55172413793105,298.2352941176471,36.677737415237225,0.004046565065587697
206.55172413793105,300.29411764705884,37.29089634647847,0.004263891783693866
206.55172413793105,302.3529411764706,37.88154074470651,0.004489389059999969
206.55172413793105,304.4117647058824,38.449881620229355,0.004723228586573823
206.55172413793105,306.47058823529414,38.99617396514024,0.004965589802433853
206.55172413793105,308.52941176470586,39.520713161320664,0.005216662365755333
206.55172413793105,310.5882352941176,40.02383118951502,0.005476649087446592
206.55172413793105,312.6470588235294,40.50589265947682,0.005745769371765636
206.55172413793105,314.70588235294116,40.96729067802486,0.006024263203231565
206.55172413793105,316.7647058823529,41.40844256991582,0.0063123957148668065
206.55172413793105,318.8235294117647,41.82978546853564,0.006610462306204855
206.55172413793105,320.88235294117646,42.23177178992722,0.006918794394544256
206.55172413793105,322.94117647058823,42.614864617349006,0.0072377656231323
206.55172413793105,325.0,42.97953302189084,0.007567798524143479
206.55172413793105,327.05882352941177,43.32624735947401,0.007909371456772573
206.55172413793105,329.11764705882354,43.655474595031656,0.00826302562360012
206.55172413793105,331.1764705882353,43.96767371883344,0.008629371903240422
206.55172413793105,333.2352941176471,44.263291334620426,0.009009097182447266
206.55172413793105,335.29411764705884,44.542757513178366,0.009402969829401926
206.55172413793105,337.3529411764706,44.80648201615218,0.00981184393181538
206.55172413793105,339.4117647058823,45.05485100099991,0.010236661938648188
206.55172413793105,341.47058823529414,45.2882243166816,0.01067845540012134
206.55172413793105,343.52941176470586,45.506933489136976,0.011138343599905055
206.55172413793105,345.5882352941176,45.71128047488149,0.011617530011409055
206.55172413793105,347.6470588235294,45.90153723061755,0.012117296674379031
206.55172413793105,349.70588235294116,46.07794610867375,0.012638996758775034
206.55172413793105,351.7647058823529,46.24072104583224,0.013184045736320206
206.55172413793105,353.8235294117647,46.39004947126235,0.01375391169308097
206.55172413793105,355.88235294117646,46.526094822539314,0.014350105371781748
206.55172413793105,357.94117647058823,46.64899953124346,0.014974170523096537
206.55172413793105,360.0,46.75888832404033,0.015627675075164958
212.0689655172414,290.0,33.89780493933379,0.0032665926322162386
212.0689655172414,292.05882352941177,34.596744540766494,0.0034541026527941114
212.0689655172414,294.11764705882354,35.27264851849782,0.00364926407941503
212.0689655172414,296.1764705882353,35.92551468824381,0.0038522458071509435
212.0689655172414,298.2352941176471,36.55539618862261,0.004063218892616499
212.0689655172414,300.29411764705884,37.1623989924821,0.004282357605474822
212.0689655172414,302.3529411764706,37.746679094113404,0.004509840731527391
212.0689655172414,304.4117647058824,38.30843941896584,0.004745853158882236
212.0689655172414,306.47058823529414,38.847926495073956,0.004990587785813177
212.0689655172414,308.52941176470586,39.36542691920708,0.005244247789547749
212.0689655172414,310.5882352941176,39.8612636455033,0.005507049294704096
212.0689655172414,312.6470588235294,40.33579212016416,0.00577922447731595
212.0689655172414,314.70588235294116,40.78939628270224,0.0060610251345441166
212.0689655172414,316.7647058823529,41.22248445219467,0.0063527267478301515
212.0689655172414,318.8235294117647,41.63548511867773,0.006654633002436847
212.0689655172414,320.88235294117646,42.02884265534331,0.006967080850181946
212.0689655172414,322.94117647058823,42.40301297963969,0.007290445943788343
212.0689655172414,325.0,42.758459187463515,0.007625148460681648
212.0689655172414,327.05882352941177,43.095647196737715,0.007971659165487296
212.0689655172414,329.11764705882354,43.41504144362673,0.008330505558071034
212.0689655172414,331.1764705882353,43.7171006847517,0.008702277902930891
212.0689655172414,333.2352941176471,44.00227396913212,0.009087634893608927
212.0689655172414,335.29411764705884,44.27099685337653,0.009487308672756791
212.0689655172414,337.3529411764706,44.52368794147487,0.009902108911445525
212.0689655172414,339.4117647058823,44.76074583482391,0.0103329256571886
212.0689655172414,341.47058823529414,44.98254657729341,0.010780730694536396
212.0689655172414,343.52941176470586,45.18944167286514,0.011246577227669818
212.0689655172414,345.5882352941176,45.3817567389439,0.011731597789438795
212.0689655172414,347.6470588235294,45.559790836941204,0.012237000398739506
212.0689655172414,349.70588235294116,45.72381649437524,0.01276406311590546
212.0689655172414,351.7647058823529,45.8740804016109,0.013314127268293268
212.0689655172414,353.8235294117647,46.01080473451072,0.013888589718943543
212.0689655172414,355.88235294117646,46.13418902488051,0.014488894616123195
212.0689655172414,357.94117647058823,46.24441247680892,0.015116525082062649
212.0689655172414,360.0,46.34163661107799,0.01577299527400486
217.58620689655172,290.0,33.79972140765138,0.003277041691888065
217.58620689655172,292.05882352941177,34.493407719747594,0.0034657308684616726
217.58620689655172,294.11764705882354,35.16388969686367,0.0036621898682655187
217.58620689655172,296.1764705882353,35.811159803081594,0.003866597698429648
217.58620689655172,298.2352941176471,36.43526544681721,0.00407913606339638
217.58620689655172,300.29411764705884,37.0363064971592,0.004299990400851641
217.58620689655172,302.3529411764706,37.61443248657943,0.004529351104719026
217.58620689655172,304.4117647058824,38.16983954662951,0.004767415014762263
217.58620689655172,306.47058823529414,38.702767118478064,0.005014387189074541
217.58620689655172,308.52941176470586,39.21349447355687,0.005270482993718868
217.58620689655172,310.5882352941176,39.702337074621056,0.005535930540775802
217.58620689655172,312.6470588235294,40.16964280345346,0.00581097350326069
217.58620689655172,314.70588235294116,40.615788078394225,0.006095874330113597
217.58620689655172,316.7647058823529,41.04117388263897,0.006390917883713312
217.58620689655172,318.8235294117647,41.4462217255822,0.0066964154588001305
217.58620689655172,320.88235294117646,41.83136955415711,0.007012709272908959
217.58620689655172,322.94117647058823,42.19706764262083,0.007340177260107919
217.58620689655172,325.0,42.54377448357963,0.007679238201457996
217.58620689655172,327.05882352941177,42.87195271318129,0.008030357063021933
217.58620689655172,329.11764705882354,43.18206510779315,0.00839405042072448
217.58620689655172,331.1764705882353,43.474570696689426,0.008770891810575563
217.58620689655172,333.2352941176471,43.74992104255343,0.009161516810022604
217.58620689655172,335.29411764705884,44.00855674842822,0.009566627629808172
217.58620689655172,337.3529411764706,44.250904255170475,0.009986996980510083
217.58620689655172,339.4117647058823,44.47737299634607,0.01042347097886134
217.58620689655172,341.47058823529414,44.68835297678499,0.010876970880137227
217.58620689655172,343.52941176470586,44.884212835739014,0.011348493466740052
217.58620689655172,345.5882352941176,45.06529844518977,0.01183910998918054
217.58620689655172,347.6470588235294,45.231932078318586,0.012349963640051424
217.58620689655172,349.70588235294116,45.38441216316,0.012882265636914327
217.58620689655172,351.7647058823529,45.52301361333774,0.013437290085995146
217.58620689655172,353.8235294117647,45.64798870348445,0.014016367883708605
217.58620689655172,355.88235294117646,45.759568433730756,0.01462087997648372
217.58620689655172,357.94117647058823,45.85796430774661,0.01525225033320378
217.58620689655172,360.0,45.94337043410233,0.015911938985206816
223.10344827586206,290.0,33.70314777824695,0.0032870652976996614
223.10344827586206,292.05882352941177,34.39171577814031,0.003476877836634698
223.10344827586206,294.11764705882354,35.05692131909324,0.003674571573029819
223.10344827586206,296.1764705882353,35.698752352868624,0.0038803347957167924
223.10344827586206,298.2352941176471,36.317251462300156,0.00409435897635064
223.10344827586206,300.29411764705884,36.912513386234416,0.004316839755543562
223.10344827586206,302.3529411764706,37.484682238578976,0.004547978107290062
223.10344827586206,304.4117647058824,38.033948470232374,0.004787981737084559
223.10344827586206,306.47058823529414,38.560545617121385,0.005037066732916251
223.10344827586206,308.52941176470586,39.06474687148204,0.00529545949642187
223.10344827586206,310.5882352941176,39.54686150862154,0.005563398979568533
223.10344827586206,312.6470588235294,40.00723119738828,0.005841139249543975
223.10344827586206,314.70588235294116,40.446226219477595,0.006128952399804764
223.10344827586206,316.7647058823529,40.86424162028362,0.006427131825845496
223.10344827586206,318.8235294117647,41.26169331500323,0.006735995821535581
223.10344827586206,320.88235294117646,41.6390141676731,0.007055891589265388
223.10344827586206,322.94117647058823,41.996650071576,0.007387199498126548
223.10344827586206,325.0,42.335056052447996,0.007730337635881681
223.10344827586206,327.05882352941177,42.6546924245733,0.00808576654191052
223.10344827586206,329.11764705882354,42.95602103235413,0.008453994024950973
223.10344827586206,331.1764705882353,43.23950161502657,0.008835579936212281
223.10344827586206,333.2352941176471,43.50558833725177,0.00923114074271309
223.10344827586206,335.29411764705884,43.75472653301143,0.009641353724531681
223.10344827586206,337.3529411764706,43.98734971390251,0.010066960606459003
223.10344827586206,339.4117647058823,44.203876894747005,0.010508770432925725
223.10344827586206,341.47058823529414,44.404710288681706,0.010967661508063716
223.10344827586206,343.52941176470586,44.59023341984961,0.01144458225240742
223.10344827586206,345.5882352941176,44.76080969409435,0.011940550874149846
223.10344827586206,347.6470588235294,44.91678145654658,0.012456653813979954
223.10344827586206,349.70588235294116,45.05846955014305,0.012994042993693876
223.10344827586206,351.7647058823529,45.186173371709536,0.013553931973311442
223.10344827586206,353.8235294117647,45.30017140363758,0.014137591191317862
223.10344827586206,355.88235294117646,45.40072218088755,0.014746342519816345
223.10344827586206,357.94117647058823,45.488065636729196,0.015381553404204686
223.10344827586206,360.0,45.56242475768578,0.016044630871302167
228.6206896551724,290.0,33.608029109551666,0.0032966842530670593
228.6206896551724,292.05882352941177,34.291607002644305,0.0034875678806043746
228.6206896551724,294.11764705882354,34.95167408272497,0.0036864376191047383
228.6206896551724,296.1764705882353,35.58821452923026,0.003893490299534992
228.6206896551724,298.2352941176471,36.20126689365297,0.0041089263734918275
228.6206896551724,300.29411764705884,36.79092163513234,0.004332950834107581
228.6206896551724,302.3529411764706,37.35731835634693,0.004565774329892271
228.6206896551724,304.4117647058824,37.90064279116632,0.004807614478969031
228.6206896551724,306.47058823529414,38.421123588190596,0.005058697410714425
228.6206896551724,308.52941176470586,38.91902892877552,0.005319259556089241
228.6206896551724,310.5882352941176,39.3946630132582,0.005589549707374412
228.6206896551724,312.6470588235294,39.84836244510236,0.0058698313654577975
228.6206896551724,314.70588235294116,40.280492539506895,0.006160385388600722
228.6206896551724,316.7647058823529,40.69144358041871,0.006461512958371981
228.6206896551724,318.8235294117647,41.08162705059968,0.006773538816302166
